"_id","activity","bpu","experimentId","population","response","userId","username"
"ObjectId(""5a3b908390789136ad075919"")","-1","eug16","ObjectId(""5a3b908390789136ad075919"")","-1","0.218706009043",,"scripterResponse"
"ObjectId(""5a3b916590789136ad07591a"")","-1","eug10","ObjectId(""5a3b916590789136ad07591a"")","-1",0,,"scripterResponse"
"ObjectId(""5a3b930490789136ad07591d"")","-1","eug8","ObjectId(""5a3b930490789136ad07591d"")","-1",0,,"scripterResponse"
"ObjectId(""5a3b950790789136ad075920"")","175.338855422","eug6","ObjectId(""5a3b950790789136ad075920"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3b978b90789136ad075923"")","204.69924812","eug16","ObjectId(""5a3b978b90789136ad075923"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3b986e90789136ad075924"")","149.921875","eug10","ObjectId(""5a3b986e90789136ad075924"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3b9a0d90789136ad075927"")","155.807291667","eug8","ObjectId(""5a3b9a0d90789136ad075927"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3b9c1090789136ad07592a"")","-1","eug6","ObjectId(""5a3b9c1090789136ad07592a"")","101","-1",,"scripterPopulation"
"ObjectId(""5a3b9e9490789136ad07592d"")","-1","eug16","ObjectId(""5a3b9e9490789136ad07592d"")","274","-1",,"scripterPopulation"
"ObjectId(""5a3b9f7690789136ad07592e"")","-1","eug10","ObjectId(""5a3b9f7690789136ad07592e"")","4","-1",,"scripterPopulation"
"ObjectId(""5a3ba11590789136ad075931"")","-1","eug8","ObjectId(""5a3ba11590789136ad075931"")","40","-1",,"scripterPopulation"
"ObjectId(""5a3ba31890789136ad075934"")","-1","eug6","ObjectId(""5a3ba31890789136ad075934"")","-1",0,,"scripterResponse"
"ObjectId(""5a3ba59c90789136ad075937"")","-1","eug16","ObjectId(""5a3ba59c90789136ad075937"")","-1","0.343053394631",,"scripterResponse"
"ObjectId(""5a3ba67f90789136ad075938"")","-1","eug10","ObjectId(""5a3ba67f90789136ad075938"")","-1",0,,"scripterResponse"
"ObjectId(""5a3ba81e90789136ad07593b"")","-1","eug8","ObjectId(""5a3ba81e90789136ad07593b"")","-1",0,,"scripterResponse"
"ObjectId(""5a3baa2090789136ad07593e"")","205.068597561","eug6","ObjectId(""5a3baa2090789136ad07593e"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3baca490789136ad075941"")","187.4817607","eug16","ObjectId(""5a3baca490789136ad075941"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bad8890789136ad075942"")","206.380208333","eug10","ObjectId(""5a3bad8890789136ad075942"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3baf2790789136ad075945"")","179.149305556","eug8","ObjectId(""5a3baf2790789136ad075945"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bb12990789136ad075948"")","-1","eug6","ObjectId(""5a3bb12990789136ad075948"")","103","-1",,"scripterPopulation"
"ObjectId(""5a3bb3ad90789136ad07594b"")","-1","eug16","ObjectId(""5a3bb3ad90789136ad07594b"")","248","-1",,"scripterPopulation"
"ObjectId(""5a3bb49090789136ad07594c"")","-1","eug10","ObjectId(""5a3bb49090789136ad07594c"")","6","-1",,"scripterPopulation"
"ObjectId(""5a3bb62f90789136ad07594f"")","-1","eug8","ObjectId(""5a3bb62f90789136ad07594f"")","47","-1",,"scripterPopulation"
"ObjectId(""5a3bb83190789136ad075952"")","-1","eug6","ObjectId(""5a3bb83190789136ad075952"")","-1","0.14249143052",,"scripterResponse"
"ObjectId(""5a3bbab590789136ad075955"")","-1","eug16","ObjectId(""5a3bbab590789136ad075955"")","-1","0.305285589135",,"scripterResponse"
"ObjectId(""5a3bbb9990789136ad075956"")","-1","eug10","ObjectId(""5a3bbb9990789136ad075956"")","-1",0,,"scripterResponse"
"ObjectId(""5a3bbd3890789136ad075959"")","-1","eug8","ObjectId(""5a3bbd3890789136ad075959"")","-1",0,,"scripterResponse"
"ObjectId(""5a3bbf3990789136ad07595c"")","184.761332418","eug6","ObjectId(""5a3bbf3990789136ad07595c"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bc1bd90789136ad07595f"")","197.156002964","eug16","ObjectId(""5a3bc1bd90789136ad07595f"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bc2a190789136ad075960"")","199.888392857","eug10","ObjectId(""5a3bc2a190789136ad075960"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bc44190789136ad075963"")","161.299189815","eug8","ObjectId(""5a3bc44190789136ad075963"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bc64190789136ad075966"")","-1","eug6","ObjectId(""5a3bc64190789136ad075966"")","120","-1",,"scripterPopulation"
"ObjectId(""5a3bc8c590789136ad075969"")","-1","eug16","ObjectId(""5a3bc8c590789136ad075969"")","271","-1",,"scripterPopulation"
"ObjectId(""5a3bc9aa90789136ad07596a"")","-1","eug10","ObjectId(""5a3bc9aa90789136ad07596a"")","8","-1",,"scripterPopulation"
"ObjectId(""5a3bcb4990789136ad07596d"")","-1","eug8","ObjectId(""5a3bcb4990789136ad07596d"")","47","-1",,"scripterPopulation"
"ObjectId(""5a3bcd4a90789136ad075970"")","-1","eug6","ObjectId(""5a3bcd4a90789136ad075970"")","-1","0.0209688735547",,"scripterResponse"
"ObjectId(""5a3bcfcd90789136ad075973"")","-1","eug16","ObjectId(""5a3bcfcd90789136ad075973"")","-1","0.334268870756",,"scripterResponse"
"ObjectId(""5a3bd0b290789136ad075974"")","-1","eug10","ObjectId(""5a3bd0b290789136ad075974"")","-1",0,,"scripterResponse"
"ObjectId(""5a3bd25190789136ad075977"")","-1","eug8","ObjectId(""5a3bd25190789136ad075977"")","-1",0,,"scripterResponse"
"ObjectId(""5a3bd45290789136ad07597a"")","193.148506637","eug6","ObjectId(""5a3bd45290789136ad07597a"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bd6d690789136ad07597d"")","186.390306122","eug16","ObjectId(""5a3bd6d690789136ad07597d"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bd7bb90789136ad07597e"")","204.453125","eug10","ObjectId(""5a3bd7bb90789136ad07597e"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bd95990789136ad075981"")","170.674542683","eug8","ObjectId(""5a3bd95990789136ad075981"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bdb5a90789136ad075984"")","-1","eug6","ObjectId(""5a3bdb5a90789136ad075984"")","118","-1",,"scripterPopulation"
"ObjectId(""5a3bddde90789136ad075987"")","-1","eug16","ObjectId(""5a3bddde90789136ad075987"")","250","-1",,"scripterPopulation"
"ObjectId(""5a3bde3d90789136ad075988"")","-1","eug6","ObjectId(""5a3bde3d90789136ad075988"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3bdebd90789136ad075989"")","-1","eug8","ObjectId(""5a3bdebd90789136ad075989"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3bdec490789136ad07598a"")","-1","eug10","ObjectId(""5a3bdec490789136ad07598a"")","9","-1",,"scripterPopulation"
"ObjectId(""5a3bdf1390789136ad07598c"")","-1","eug10","ObjectId(""5a3bdf1390789136ad07598c"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3bdf6190789136ad07598d"")","-1","eug16","ObjectId(""5a3bdf6190789136ad07598d"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3be06290789136ad07598f"")","-1","eug8","ObjectId(""5a3be06290789136ad07598f"")","61","-1",,"scripterPopulation"
"ObjectId(""5a3be26290789136ad075992"")","-1","eug6","ObjectId(""5a3be26290789136ad075992"")","-1","0.275523133574",,"scripterResponse"
"ObjectId(""5a3be4e790789136ad075995"")","-1","eug16","ObjectId(""5a3be4e790789136ad075995"")","-1","0.482499969047",,"scripterResponse"
"ObjectId(""5a3be5cc90789136ad075996"")","-1","eug10","ObjectId(""5a3be5cc90789136ad075996"")","-1",0,,"scripterResponse"
"ObjectId(""5a3be76a90789136ad075999"")","-1","eug8","ObjectId(""5a3be76a90789136ad075999"")","-1",0,,"scripterResponse"
"ObjectId(""5a3be96b90789136ad07599c"")","186.884469697","eug6","ObjectId(""5a3be96b90789136ad07599c"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bebef90789136ad07599f"")","188.777834008","eug16","ObjectId(""5a3bebef90789136ad07599f"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3becd490789136ad0759a1"")","216.927083333","eug10","ObjectId(""5a3becd490789136ad0759a1"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bee7390789136ad0759a4"")","169.406960227","eug8","ObjectId(""5a3bee7390789136ad0759a4"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3bf07390789136ad0759a7"")","-1","eug6","ObjectId(""5a3bf07390789136ad0759a7"")","94","-1",,"scripterPopulation"
"ObjectId(""5a3bf2f890789136ad0759aa"")","-1","eug16","ObjectId(""5a3bf2f890789136ad0759aa"")","243","-1",,"scripterPopulation"
"ObjectId(""5a3bf3dd90789136ad0759ab"")","-1","eug10","ObjectId(""5a3bf3dd90789136ad0759ab"")","8","-1",,"scripterPopulation"
"ObjectId(""5a3bf57c90789136ad0759ae"")","-1","eug8","ObjectId(""5a3bf57c90789136ad0759ae"")","57","-1",,"scripterPopulation"
"ObjectId(""5a3bf77b90789136ad0759b1"")","-1","eug6","ObjectId(""5a3bf77b90789136ad0759b1"")","-1","0.194902849479",,"scripterResponse"
"ObjectId(""5a3bfa0090789136ad0759b4"")","-1","eug16","ObjectId(""5a3bfa0090789136ad0759b4"")","-1","0.558225132926",,"scripterResponse"
"ObjectId(""5a3bfae590789136ad0759b5"")","-1","eug10","ObjectId(""5a3bfae590789136ad0759b5"")","-1",0,,"scripterResponse"
"ObjectId(""5a3bfc8490789136ad0759b8"")","-1","eug8","ObjectId(""5a3bfc8490789136ad0759b8"")","-1",0,,"scripterResponse"
"ObjectId(""5a3bfe8490789136ad0759bb"")","188.966836735","eug6","ObjectId(""5a3bfe8490789136ad0759bb"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c010890789136ad0759be"")","221.649894068","eug16","ObjectId(""5a3c010890789136ad0759be"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c01ee90789136ad0759bf"")","172.265625","eug10","ObjectId(""5a3c01ee90789136ad0759bf"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c038d90789136ad0759c2"")","179.602272727","eug8","ObjectId(""5a3c038d90789136ad0759c2"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c058c90789136ad0759c5"")","-1","eug6","ObjectId(""5a3c058c90789136ad0759c5"")","95","-1",,"scripterPopulation"
"ObjectId(""5a3c081190789136ad0759c8"")","-1","eug16","ObjectId(""5a3c081190789136ad0759c8"")","232","-1",,"scripterPopulation"
"ObjectId(""5a3c08f690789136ad0759c9"")","-1","eug10","ObjectId(""5a3c08f690789136ad0759c9"")","8","-1",,"scripterPopulation"
"ObjectId(""5a3c0a9590789136ad0759cc"")","-1","eug8","ObjectId(""5a3c0a9590789136ad0759cc"")","55","-1",,"scripterPopulation"
"ObjectId(""5a3c0c9490789136ad0759cf"")","-1","eug6","ObjectId(""5a3c0c9490789136ad0759cf"")","-1","0.0813300302913",,"scripterResponse"
"ObjectId(""5a3c0f1990789136ad0759d2"")","-1","eug16","ObjectId(""5a3c0f1990789136ad0759d2"")","-1","0.379450890533",,"scripterResponse"
"ObjectId(""5a3c0fff90789136ad0759d3"")","-1","eug10","ObjectId(""5a3c0fff90789136ad0759d3"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c119e90789136ad0759d6"")","-1","eug8","ObjectId(""5a3c119e90789136ad0759d6"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c139c90789136ad0759d9"")","192.602237654","eug6","ObjectId(""5a3c139c90789136ad0759d9"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c162190789136ad0759dc"")","192.159148185","eug16","ObjectId(""5a3c162190789136ad0759dc"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c170890789136ad0759dd"")","215.0390625","eug10","ObjectId(""5a3c170890789136ad0759dd"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c18a790789136ad0759e0"")","165.881147541","eug8","ObjectId(""5a3c18a790789136ad0759e0"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c1aa590789136ad0759e3"")","-1","eug6","ObjectId(""5a3c1aa590789136ad0759e3"")","92","-1",,"scripterPopulation"
"ObjectId(""5a3c1d2a90789136ad0759e6"")","-1","eug16","ObjectId(""5a3c1d2a90789136ad0759e6"")","242","-1",,"scripterPopulation"
"ObjectId(""5a3c1e1090789136ad0759e7"")","-1","eug10","ObjectId(""5a3c1e1090789136ad0759e7"")","6","-1",,"scripterPopulation"
"ObjectId(""5a3c1faf90789136ad0759ea"")","-1","eug8","ObjectId(""5a3c1faf90789136ad0759ea"")","46","-1",,"scripterPopulation"
"ObjectId(""5a3c21ad90789136ad0759ed"")","-1","eug6","ObjectId(""5a3c21ad90789136ad0759ed"")","-1","0.0107881347024",,"scripterResponse"
"ObjectId(""5a3c240f90789136ad0759f0"")","-1","eug6","ObjectId(""5a3c240f90789136ad0759f0"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3c243290789136ad0759f1"")","-1","eug16","ObjectId(""5a3c243290789136ad0759f1"")","-1","0.349959650116",,"scripterResponse"
"ObjectId(""5a3c245990789136ad0759f2"")","-1","eug8","ObjectId(""5a3c245990789136ad0759f2"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3c24a990789136ad0759f3"")","-1","eug10","ObjectId(""5a3c24a990789136ad0759f3"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3c24f990789136ad0759f4"")","-1","eug16","ObjectId(""5a3c24f990789136ad0759f4"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3c251990789136ad0759f5"")","-1","eug10","ObjectId(""5a3c251990789136ad0759f5"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c26b890789136ad0759f8"")","-1","eug8","ObjectId(""5a3c26b890789136ad0759f8"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c28b690789136ad0759fb"")","202.179276316","eug6","ObjectId(""5a3c28b690789136ad0759fb"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c2b3a90789136ad0759fe"")","198.41340859","eug16","ObjectId(""5a3c2b3a90789136ad0759fe"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c2c2190789136ad0759ff"")","307.421875","eug10","ObjectId(""5a3c2c2190789136ad0759ff"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c2dc090789136ad075a02"")","200","eug8","ObjectId(""5a3c2dc090789136ad075a02"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c2fbe90789136ad075a05"")","-1","eug6","ObjectId(""5a3c2fbe90789136ad075a05"")","96","-1",,"scripterPopulation"
"ObjectId(""5a3c324390789136ad075a08"")","-1","eug16","ObjectId(""5a3c324390789136ad075a08"")","225","-1",,"scripterPopulation"
"ObjectId(""5a3c32f590789136ad075a09"")","-1","eug6","ObjectId(""5a3c32f590789136ad075a09"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a3c332a90789136ad075a0a"")","-1","eug10","ObjectId(""5a3c332a90789136ad075a0a"")","10","-1",,"scripterPopulation"
"ObjectId(""5a3c34c990789136ad075a0d"")","-1","eug8","ObjectId(""5a3c34c990789136ad075a0d"")","65","-1",,"scripterPopulation"
"ObjectId(""5a3c36c790789136ad075a10"")","-1","eug6","ObjectId(""5a3c36c790789136ad075a10"")","-1","0.0377921267685",,"scripterResponse"
"ObjectId(""5a3c394c90789136ad075a13"")","-1","eug16","ObjectId(""5a3c394c90789136ad075a13"")","-1","0.480505651445",,"scripterResponse"
"ObjectId(""5a3c3a3290789136ad075a14"")","-1","eug10","ObjectId(""5a3c3a3290789136ad075a14"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c3bd290789136ad075a17"")","-1","eug8","ObjectId(""5a3c3bd290789136ad075a17"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c3dd090789136ad075a1a"")","180.917744253","eug6","ObjectId(""5a3c3dd090789136ad075a1a"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c405490789136ad075a1d"")","202.119534753","eug16","ObjectId(""5a3c405490789136ad075a1d"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c413b90789136ad075a1e"")","231.510416667","eug10","ObjectId(""5a3c413b90789136ad075a1e"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c42da90789136ad075a21"")","182.233796296","eug8","ObjectId(""5a3c42da90789136ad075a21"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c44d890789136ad075a24"")","-1","eug6","ObjectId(""5a3c44d890789136ad075a24"")","99","-1",,"scripterPopulation"
"ObjectId(""5a3c452b90789136ad075a25"")","-1","eug6","ObjectId(""5a3c452b90789136ad075a25"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3c457e90789136ad075a26"")","-1","eug8","ObjectId(""5a3c457e90789136ad075a26"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3c45c690789136ad075a27"")","-1","eug8","ObjectId(""5a3c45c690789136ad075a27"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a3c45e490789136ad075a29"")","-1","eug10","ObjectId(""5a3c45e490789136ad075a29"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3c463490789136ad075a2a"")","-1","eug10","ObjectId(""5a3c463490789136ad075a2a"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a3c463590789136ad075a2b"")","-1","eug16","ObjectId(""5a3c463590789136ad075a2b"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a3c468990789136ad075a2c"")","-1","eug16","ObjectId(""5a3c468990789136ad075a2c"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a3c475d90789136ad075a2e"")","-1","eug16","ObjectId(""5a3c475d90789136ad075a2e"")","205","-1",,"scripterPopulation"
"ObjectId(""5a3c484490789136ad075a2f"")","-1","eug10","ObjectId(""5a3c484490789136ad075a2f"")","176","-1",,"scripterPopulation"
"ObjectId(""5a3c49e290789136ad075a32"")","-1","eug8","ObjectId(""5a3c49e290789136ad075a32"")","52","-1",,"scripterPopulation"
"ObjectId(""5a3c4be090789136ad075a35"")","-1","eug6","ObjectId(""5a3c4be090789136ad075a35"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c4e6590789136ad075a38"")","-1","eug16","ObjectId(""5a3c4e6590789136ad075a38"")","-1","0.603849556614",,"scripterResponse"
"ObjectId(""5a3c4f4d90789136ad075a39"")","-1","eug10","ObjectId(""5a3c4f4d90789136ad075a39"")","-1","0.751364725535",,"scripterResponse"
"ObjectId(""5a3c50eb90789136ad075a3c"")","-1","eug8","ObjectId(""5a3c50eb90789136ad075a3c"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c52e990789136ad075a3f"")","191.607363861","eug6","ObjectId(""5a3c52e990789136ad075a3f"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c556e90789136ad075a42"")","194.506962435","eug16","ObjectId(""5a3c556e90789136ad075a42"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c565690789136ad075a43"")","225.941611842","eug10","ObjectId(""5a3c565690789136ad075a43"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c57f490789136ad075a46"")","174.275606469","eug8","ObjectId(""5a3c57f490789136ad075a46"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c59f290789136ad075a49"")","-1","eug6","ObjectId(""5a3c59f290789136ad075a49"")","103","-1",,"scripterPopulation"
"ObjectId(""5a3c5c7790789136ad075a4c"")","-1","eug16","ObjectId(""5a3c5c7790789136ad075a4c"")","194","-1",,"scripterPopulation"
"ObjectId(""5a3c5d5e90789136ad075a4d"")","-1","eug10","ObjectId(""5a3c5d5e90789136ad075a4d"")","189","-1",,"scripterPopulation"
"ObjectId(""5a3c5efc90789136ad075a50"")","-1","eug8","ObjectId(""5a3c5efc90789136ad075a50"")","53","-1",,"scripterPopulation"
"ObjectId(""5a3c60fa90789136ad075a53"")","-1","eug6","ObjectId(""5a3c60fa90789136ad075a53"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c637f90789136ad075a56"")","-1","eug16","ObjectId(""5a3c637f90789136ad075a56"")","-1","0.531592867501",,"scripterResponse"
"ObjectId(""5a3c646790789136ad075a57"")","-1","eug10","ObjectId(""5a3c646790789136ad075a57"")","-1","0.45192025917",,"scripterResponse"
"ObjectId(""5a3c660590789136ad075a5a"")","-1","eug8","ObjectId(""5a3c660590789136ad075a5a"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c680290789136ad075a5d"")","180.902777778","eug6","ObjectId(""5a3c680290789136ad075a5d"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c6a8790789136ad075a60"")","197.179979947","eug16","ObjectId(""5a3c6a8790789136ad075a60"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c6b6f90789136ad075a61"")","228.585562227","eug10","ObjectId(""5a3c6b6f90789136ad075a61"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c6d0e90789136ad075a64"")","173.194444444","eug8","ObjectId(""5a3c6d0e90789136ad075a64"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c6f0b90789136ad075a67"")","-1","eug6","ObjectId(""5a3c6f0b90789136ad075a67"")","89","-1",,"scripterPopulation"
"ObjectId(""5a3c719090789136ad075a6a"")","-1","eug16","ObjectId(""5a3c719090789136ad075a6a"")","200","-1",,"scripterPopulation"
"ObjectId(""5a3c727790789136ad075a6b"")","-1","eug10","ObjectId(""5a3c727790789136ad075a6b"")","263","-1",,"scripterPopulation"
"ObjectId(""5a3c741690789136ad075a6e"")","-1","eug8","ObjectId(""5a3c741690789136ad075a6e"")","50","-1",,"scripterPopulation"
"ObjectId(""5a3c761390789136ad075a71"")","-1","eug6","ObjectId(""5a3c761390789136ad075a71"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c789890789136ad075a74"")","-1","eug16","ObjectId(""5a3c789890789136ad075a74"")","-1","0.396511926355",,"scripterResponse"
"ObjectId(""5a3c798090789136ad075a75"")","-1","eug10","ObjectId(""5a3c798090789136ad075a75"")","-1","0.312651169828",,"scripterResponse"
"ObjectId(""5a3c7b1f90789136ad075a78"")","-1","eug8","ObjectId(""5a3c7b1f90789136ad075a78"")","-1",0,,"scripterResponse"
"ObjectId(""5a3c7d1b90789136ad075a7b"")","184.013157895","eug6","ObjectId(""5a3c7d1b90789136ad075a7b"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c7fa090789136ad075a7e"")","189.709924769","eug16","ObjectId(""5a3c7fa090789136ad075a7e"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c808890789136ad075a7f"")","221.258892276","eug10","ObjectId(""5a3c808890789136ad075a7f"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c822790789136ad075a82"")","-1","eug8","ObjectId(""5a3c822790789136ad075a82"")","-1","-1",,"scripterActivity"
"ObjectId(""5a3c842490789136ad075a85"")","-1","eug6","ObjectId(""5a3c842490789136ad075a85"")","103","-1",,"scripterPopulation"
